"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,4.05585386079162,0.423,0.036,0,"17","KLF5"
0,3.97226297320614,0.514,0.057,0,"17","CLDN4"
0,3.96266031645865,0.933,0.232,0,"17","CLU"
0,3.95365913074337,0.202,0.016,0,"17","PARD6B"
0,3.91883619792904,0.233,0.017,0,"17","FGGY"
0,3.86325240587762,0.215,0.013,0,"17","ERP27"
0,3.71239148791378,0.386,0.025,0,"17","PART1"
0,3.66934400198241,0.377,0.033,0,"17","BCAM"
0,3.66491643174728,0.792,0.07,0,"17","CRISP3"
0,3.66237797857724,0.203,0.012,0,"17","TTYH1"
0,3.59995462796821,0.257,0.033,0,"17","ID4"
0,3.56647920458497,0.427,0.058,0,"17","SNHG19"
0,3.56028567795963,0.248,0.016,0,"17","CLDN10"
0,3.53971057116458,0.284,0.022,0,"17","MUC1"
0,3.37211029348577,0.619,0.066,0,"17","KRT8"
0,3.35528231463367,0.694,0.084,0,"17","KRT18"
0,3.23611492886543,0.466,0.062,0,"17","ELF3"
0,3.23278617730395,0.257,0.039,0,"17","ASS1"
0,3.20164685034577,0.271,0.026,0,"17","SOX17"
0,3.11562515559434,0.361,0.057,0,"17","INSR"
0,3.03597519995354,0.412,0.085,0,"17","USP53"
0,3.02141320499634,0.382,0.037,0,"17","FOLR1"
0,2.97779076634291,0.274,0.036,0,"17","C3"
0,2.80648663000009,0.207,0.031,0,"17","LRRC75A"
0,2.7548872206475,0.489,0.076,0,"17","DMKN"
0,2.72020020899442,0.43,0.097,0,"17","FBXO21"
0,2.67301427415609,0.457,0.091,0,"17","SLC40A1"
0,2.59358124790757,0.854,0.154,0,"17","WFDC2"
0,2.59162893573011,0.227,0.031,0,"17","CLDN7"
0,2.54377739370981,0.262,0.068,0,"17","AR"
0,2.49715133373445,0.351,0.095,0,"17","EMX2"
0,2.48645613656177,0.228,0.03,0,"17","EPCAM"
0,2.4180594889508,0.335,0.088,0,"17","ISYNA1"
0,2.4087846852941,0.346,0.075,0,"17","MYL6B"
0,2.40050220445846,0.516,0.099,0,"17","OVGP1"
0,2.39822783130797,0.21,0.055,0,"17","RND3"
0,2.37603185489522,0.289,0.064,0,"17","RAB13"
0,2.31737017728773,0.313,0.04,0,"17","ASRGL1"
0,2.3150411327237,0.255,0.038,0,"17","CLDN3"
0,2.30574927153838,0.448,0.108,0,"17","KRT19"
0,2.29620839385074,0.303,0.085,0,"17","GAS6"
0,2.29066131591292,0.349,0.076,0,"17","SPINT2"
0,2.27981894949818,0.205,0.058,0,"17","ARHGAP26"
0,2.26257021405501,0.565,0.17,0,"17","CD9"
0,2.25831439188877,0.528,0.169,0,"17","ATF3"
0,2.22602462894112,0.497,0.141,0,"17","HES1"
0,2.20434559808269,0.74,0.141,0,"17","SLPI"
0,2.11913191990298,0.308,0.075,0,"17","MTRNR2L12"
0,2.1089335665756,0.529,0.104,0,"17","TM4SF1"
0,2.07034802765111,0.229,0.07,0,"17","TUBA1C"
0,2.04368217964688,0.225,0.059,0,"17","IGFBP2"
0,2.03557524168011,0.214,0.065,0,"17","PEMT"
0,2.02380826569033,0.305,0.1,0,"17","PMAIP1"
0,2.00752586451398,0.233,0.079,0,"17","SORL1"
0,1.96571238258742,0.267,0.064,0,"17","MGST2"
0,1.94556476906699,0.281,0.058,0,"17","MGST1"
0,1.91209284113487,0.35,0.129,0,"17","SNHG25"
0,1.9090134896774,0.407,0.179,0,"17","CCL2"
0,1.90611901638222,0.32,0.107,0,"17","TPRKB"
0,1.89655260279171,0.217,0.054,0,"17","WDR77"
0,1.85720313433293,0.325,0.049,0,"17","SCGB1D2"
0,1.80610779733423,0.218,0.105,0,"17","GABPB1-AS1"
0,1.78561801672948,0.488,0.233,0,"17","CMTM6"
0,1.77582663480925,0.391,0.174,0,"17","IMPDH2"
0,1.77114787505157,0.255,0.103,0,"17","SNHG7"
0,1.75167406263254,0.209,0.08,0,"17","CRYAB"
0,1.7390309215918,0.227,0.081,0,"17","NCOA7"
0,1.73618234146639,0.306,0.119,0,"17","ERRFI1"
0,1.7163765311375,0.408,0.187,0,"17","TCEAL4"
0,1.6932830135339,0.397,0.082,0,"17","CD24"
0,1.68771019740841,0.366,0.171,0,"17","KCNQ1OT1"
0,1.68115427191975,0.634,0.335,0,"17","SNHG8"
0,1.66562926034425,0.466,0.169,0,"17","BEX3"
0,1.66385632303773,0.399,0.182,0,"17","RNASET2"
0,1.6473701327727,0.281,0.096,0,"17","PCBD1"
0,1.64447267721977,0.205,0.086,0,"17","NME1"
0,1.60157854870035,0.238,0.081,0,"17","CRIP2"
0,1.58469759175053,0.37,0.169,0,"17","EIF5A"
0,1.58184133336969,0.514,0.185,0,"17","S100A13"
0,1.55666198883474,0.423,0.201,0,"17","MIF"
8.43769498715119e-15,1.54939589448638,0.347,0.265,2.82983414479077e-10,"17","VMP1"
0,1.53090933944126,0.202,0.087,0,"17","TMEM141"
0,1.51877601190467,0.283,0.058,0,"17","SMIM22"
0,1.51591209333736,0.227,0.07,0,"17","MARCKS"
0,1.51520481262749,0.262,0.119,0,"17","GADD45A"
0,1.51008654354056,0.258,0.109,0,"17","ATP1B1"
0,1.48344081783281,0.203,0.073,0,"17","SH3YL1"
0,1.45032556707651,0.415,0.207,0,"17","PPA1"
0,1.44752527087343,0.208,0.064,0,"17","HLA-DMA"
0,6.14768814176583,0.213,0.009,0,"7","SFRP2"
0,6.11908561610915,0.43,0.067,0,"7","CFD"
0,6.00670916973151,0.307,0.014,0,"7","RARRES1"
0,4.9601079642121,0.489,0.054,0,"7","APOD"
0,4.71497404848119,0.341,0.025,0,"7","C7"
0,4.40733280396093,0.307,0.03,0,"7","SRPX"
0,4.31676483742815,0.211,0.02,0,"7","AC116366.1"
0,4.24109528917946,0.363,0.047,0,"7","MRNIP"
0,3.98233133471928,0.285,0.042,0,"7","CXCL12"
0,3.87881753943406,0.203,0.031,0,"7","NOVA1"
0,3.87090149497701,0.698,0.172,0,"7","GSN"
0,3.81522008325855,0.383,0.042,0,"7","ADH1B"
0,3.78326823374641,0.235,0.035,0,"7","PLEKHH2"
0,3.75483393929652,0.742,0.173,0,"7","MGP"
0,3.71992942555618,0.303,0.043,0,"7","PDGFRA"
0,3.69103785637563,0.399,0.056,0,"7","MAFB"
0,3.61843179674975,0.537,0.084,0,"7","COL6A2"
0,3.59471014413393,0.314,0.051,0,"7","ADM"
0,3.53050000760236,0.245,0.036,0,"7","CTSF"
0,3.50270536685625,0.515,0.092,0,"7","ADAMTS1"
0,3.45270722556052,0.602,0.104,0,"7","CYR61"
0,3.42552634048214,0.272,0.041,0,"7","ABCA8"
0,3.42250558682958,0.225,0.031,0,"7","C3"
0,3.40565663827167,0.558,0.056,0,"7","MTRNR2L12"
0,3.36012854141718,0.375,0.065,0,"7","PLPP3"
0,3.35290419045237,0.401,0.079,0,"7","DPT"
0,3.31318737124191,0.88,0.164,0,"7","FBLN1"
0,3.29477998222457,0.324,0.032,0,"7","MTRNR2L8"
0,3.28168553479468,0.225,0.038,0,"7","PLK2"
0,3.23597698215381,0.356,0.068,0,"7","AKAP12"
0,3.22028963162743,0.38,0.076,0,"7","NR2F1"
0,3.19690201151146,0.875,0.299,0,"7","EGR1"
0,3.18955224849265,0.627,0.128,0,"7","CCDC80"
0,3.18753260974155,0.339,0.072,0,"7","F3"
0,3.18201142565588,0.957,0.244,0,"7","DCN"
0,3.1805332262075,0.233,0.049,0,"7","LHFPL6"
0,3.16107286940091,0.266,0.057,0,"7","SSPN"
0,3.12458351106353,0.553,0.128,0,"7","HES1"
0,3.10619970358552,0.25,0.053,0,"7","GADD45G"
0,3.10050745551351,0.249,0.048,0,"7","RND3"
0,3.08811823330732,0.312,0.062,0,"7","MXRA8"
0,3.07897985097232,0.254,0.047,0,"7","RASD1"
0,3.07776442776201,0.2,0.043,0,"7","KANK2"
0,3.07525476559011,0.517,0.1,0,"7","LTBP4"
0,3.07384104657535,0.499,0.112,0,"7","SERPING1"
0,3.06586028465763,0.292,0.06,0,"7","LRP1"
0,3.05655714187526,0.442,0.085,0,"7","PLAC9"
0,3.00757208351334,0.302,0.059,0,"7","CTGF"
0,2.99309072000696,0.581,0.13,0,"7","SOX4"
0,2.96878188302204,0.774,0.163,0,"7","IGFBP6"
0,2.96295351522097,0.519,0.108,0,"7","MFAP4"
0,2.96090361078996,0.231,0.051,0,"7","SDC2"
0,2.9599555814979,0.234,0.063,0,"7","ZNF516"
0,2.94971965339717,0.534,0.117,0,"7","C1R"
0,2.94407749261829,0.265,0.067,0,"7","FBLN5"
0,2.93604122073628,0.307,0.065,0,"7","GPNMB"
0,2.93124928508758,0.269,0.064,0,"7","AEBP1"
0,2.91698226848138,0.282,0.068,0,"7","F10"
0,2.9132174729114,0.583,0.155,0,"7","KCNQ1OT1"
0,2.90193540090145,0.278,0.062,0,"7","CYBRD1"
0,2.90056248737624,0.312,0.081,0,"7","IGFBP3"
0,2.89456595004318,0.395,0.092,0,"7","CRISPLD2"
0,2.89046132843405,0.815,0.209,0,"7","IGFBP7"
0,2.88688901091636,0.722,0.134,0,"7","MEG3"
0,2.8710341676569,0.546,0.119,0,"7","C1S"
0,2.83778423413749,0.254,0.059,0,"7","TMEM176A"
0,2.8305574583575,0.331,0.079,0,"7","TMEM176B"
0,2.82950436895838,0.708,0.146,0,"7","CALD1"
0,2.80791196063633,0.296,0.067,0,"7","NFIB"
0,2.80400316336137,0.63,0.138,0,"7","KLF4"
0,2.79688842674168,0.937,0.558,0,"7","JUN"
0,2.74990465151627,0.392,0.098,0,"7","PMP22"
0,2.74248585156132,0.209,0.06,0,"7","OMD"
0,2.73011731072336,0.703,0.151,0,"7","SERPINF1"
0,2.72962179967685,0.528,0.158,0,"7","ATF3"
0,2.72615529151855,0.297,0.074,0,"7","PRRX1"
0,2.7035039098931,0.31,0.066,0,"7","TFPI"
0,2.69629378220998,0.31,0.079,0,"7","PLEKHA5"
0,2.69158675194412,0.488,0.11,0,"7","OLFML3"
0,2.6898099427442,0.219,0.056,0,"7","EFEMP2"
0,2.67548102466596,0.33,0.086,0,"7","CTSK"
0,2.63705102885044,0.234,0.063,0,"7","DAB2"
0,2.62516397992939,0.366,0.089,0,"7","TCF4"
0,2.61556383009484,0.253,0.067,0,"7","EBF1"
0,2.61442081776861,0.365,0.092,0,"7","MFGE8"
0,2.61083502246766,0.567,0.122,0,"7","TIMP3"
0,2.60769303291358,0.454,0.093,0,"7","SOD3"
0,2.57762478483867,0.455,0.105,0,"7","OSR2"
0,2.57612026591951,0.638,0.306,0,"7","IRF1"
0,2.56796864915776,0.206,0.057,0,"7","NID1"
0,2.562570695085,0.39,0.095,0,"7","CAVIN1"
0,2.56051905079809,0.562,0.242,0,"7","INTS6"
0,2.5474530078233,0.651,0.159,0,"7","RARRES2"
0,2.54464092958356,0.272,0.059,0,"7","ID1"
0,2.53579118845726,0.278,0.07,0,"7","SMOC2"
0,2.52928450224398,0.23,0.064,0,"7","AR"
0,2.50833636348489,0.267,0.077,0,"7","TSPAN4"
0,2.50811746238591,0.353,0.093,0,"7","FHL1"
0,2.50621734278595,0.208,0.063,0,"7","RBPMS"
0,2.50540835049989,0.329,0.087,0,"7","NR2F2"
0,11.2405795646261,0.994,0.018,0,"25","CCL21"
0,9.61953074065538,0.686,0.003,0,"25","MMRN1"
0,9.42192585177816,0.226,0,0,"25","TBX1"
0,9.19129185307422,0.547,0.002,0,"25","PROX1"
0,8.30869871974669,0.289,0.002,0,"25","FLT4"
0,7.94141076288578,0.333,0.002,0,"25","LYVE1"
0,7.14302868005168,0.308,0.002,0,"25","GPM6A"
0,6.86625474514861,0.258,0.003,0,"25","SLC24A1"
0,6.67718132473085,0.333,0.004,0,"25","ROBO4"
0,6.56795350907918,0.434,0.007,0,"25","CLDN5"
0,6.4659935188807,0.604,0.011,0,"25","ECSCR"
0,6.3430778963909,0.296,0.007,0,"25","SMAD1"
0,6.32915795802712,0.478,0.01,0,"25","NRP2"
0,6.32710788302126,0.258,0.005,0,"25","LMO2"
0,6.28535087645575,0.409,0.006,0,"25","TM4SF18"
0,6.24992640813795,0.836,0.046,0,"25","CAVIN2"
0,6.24512400430645,0.296,0.005,0,"25","TIE1"
0,6.19083873261622,0.648,0.025,0,"25","PPFIBP1"
0,6.11318255282298,0.252,0.006,0,"25","LOX"
0,5.92393101976252,0.321,0.014,0,"25","EFNA5"
0,5.84387120630875,0.296,0.005,0,"25","MYCT1"
0,5.78761246839766,0.233,0.009,0,"25","KANK3"
0,5.66515981701495,0.245,0.007,0,"25","GRAP"
0,5.66008263522219,0.868,0.074,0,"25","TFPI"
0,5.65226544588315,0.226,0.009,0,"25","SEMA6A"
0,5.61819852580017,0.258,0.006,0,"25","PDE2A"
0,5.5767518533454,0.27,0.008,0,"25","FAM84A"
0,5.3286164353653,0.22,0.008,0,"25","PGM5"
0,5.32115953242859,0.252,0.008,0,"25","GIMAP8"
0,5.22940610020049,0.22,0.011,0,"25","ANGPT2"
0,5.19060281105464,0.226,0.006,0,"25","EDNRB"
0,5.09706693778596,0.208,0.01,0,"25","SYNM"
0,5.0615433732286,0.906,0.123,0,"25","GNG11"
0,5.01379129954535,0.428,0.016,0,"25","EGFL7"
0,4.84670338105605,0.252,0.016,0,"25","CHRDL1"
0,4.81074565430735,0.428,0.033,0,"25","VPS35L"
0,4.80833085921569,0.233,0.013,0,"25","PODXL"
0,4.74503520755883,0.509,0.044,0,"25","FXYD6"
0,4.6305084463319,0.39,0.032,0,"25","MTUS1"
0,4.62954768497449,0.22,0.007,0,"25","NRN1"
0,4.51546151549403,0.27,0.019,0,"25","ARHGAP29"
0,4.51261440173293,0.409,0.025,0,"25","SNCG"
0,4.48592501141539,0.302,0.026,0,"25","PDPN"
0,4.32644470791841,0.409,0.021,0,"25","NNMT"
0,4.3151448185408,0.277,0.023,0,"25","PLSCR4"
0,4.2932952479391,0.572,0.084,0,"25","FABP5"
0,4.25183375587965,0.409,0.043,0,"25","GJA1"
0,4.19546072766916,0.208,0.011,0,"25","CALCRL"
0,4.18774540991475,0.214,0.014,0,"25","RASGRP3"
0,4.12930949723465,0.308,0.032,0,"25","HYAL2"
0,3.97726814851375,0.365,0.029,0,"25","PECAM1"
0,3.95356828145179,0.484,0.032,0,"25","PCAT19"
0,3.93222905114707,0.308,0.026,0,"25","EFNA1"
0,3.89418889912647,0.22,0.02,0,"25","PROCR"
0,3.83011563921092,0.333,0.031,0,"25","LY96"
0,3.8275069081166,0.296,0.047,0,"25","FSCN1"
0,3.80666146615417,0.327,0.018,0,"25","EMCN"
0,3.80178424465877,0.214,0.033,0,"25","WFS1"
