cluster,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene
"B_Plasma_like__B_harmony_patient__2",7.2317997549401e-43,7.21456558339127,0.402,0.002,1.33007261092858e-38,"GIMAP7"
"B_Plasma_like__B_harmony_patient__2",2.89729435465927e-30,7.19344029961049,0.299,0.004,5.32870377708933e-26,"GZMH"
"B_Plasma_like__B_harmony_patient__2",1.13540788218471e-33,7.14275455625892,0.33,0.004,2.08824217691412e-29,"GZMK"
"B_Plasma_like__B_harmony_patient__2",3.13624046873322e-30,6.39096284879378,0.289,0.002,5.76817347009413e-26,"SH2D1A"
"B_Plasma_like__B_harmony_patient__2",1.80200584746814e-23,6.32677451480995,0.247,0.007,3.3142491546634e-19,"TIGIT"
"B_Plasma_like__B_harmony_patient__2",1.74542110427088e-41,6.10895364836494,0.423,0.009,3.21017849497499e-37,"GZMA"
"B_Plasma_like__B_harmony_patient__2",1.49871968514131e-23,5.79859852343279,0.258,0.009,2.7564452449119e-19,"CTSW"
"B_Plasma_like__B_harmony_patient__2",1.58354004092209e-23,5.59843779582294,0.258,0.009,2.91244684326391e-19,"OXNAD1"
"B_Plasma_like__B_harmony_patient__2",8.56022885236123e-40,5.15399484602463,0.474,0.026,1.57439729052628e-35,"CD247"
"B_Plasma_like__B_harmony_patient__3",1.31655698053924e-35,6.99120991895999,0.342,0.004,2.42141159860777e-31,"S100A1"
"B_Plasma_like__B_harmony_patient__3",7.07883409143175e-38,6.0601033004378,0.438,0.019,1.30193916609613e-33,"SAA1"
"B_Plasma_like__B_harmony_patient__3",5.60136186449812e-13,5.25218545202541,0.219,0.025,1.03020247411849e-08,"MMP7"
"B_Plasma_like__B_harmony_patient__3",5.95964563219944e-23,5.19420924173614,0.274,0.013,1.09609802467412e-18,"RARRES1"
"B_Plasma_like__B_harmony_patient__3",2.79493251757962e-28,5.04147946480032,0.425,0.04,5.14043988633243e-24,"NUPR1"
"B_Plasma_like__B_harmony_patient__3",3.20218927242154e-18,4.91080095589493,0.315,0.038,5.8894665098377e-14,"CRYAB"
"B_Plasma_like__B_harmony_patient__3",4.62560014375292e-26,4.85017831957705,0.37,0.029,8.50740378439036e-22,"GPX3"
"B_Plasma_like__B_harmony_patient__3",9.06271914144099e-26,4.58689768220305,0.356,0.025,1.66681530449383e-21,"LAPTM4B"
"B_Plasma_like__B_harmony_patient__3",2.41217236613229e-33,4.31465793018155,0.548,0.063,4.4364674157905e-29,"LCN2"
"B_Plasma_like__B_harmony_patient__3",9.0662912683963e-27,4.13434628683441,0.438,0.046,1.66747229008345e-22,"CLDN3"
"B_Plasma_like__B_harmony_patient__3",1.30761493951311e-12,3.96871102128914,0.315,0.065,2.40496539675251e-08,"S100A13"
"B_Plasma_like__B_harmony_patient__3",1.40878336844212e-13,3.85026191772269,0.26,0.036,2.59103437123874e-09,"SLC34A2"
"B_Plasma_like__B_harmony_patient__3",3.12258926883659e-10,3.57996517685755,0.219,0.036,5.74306618324426e-06,"MFGE8"
"B_Plasma_like__B_harmony_patient__3",1.45042426284373e-11,3.53621185957157,0.274,0.052,2.66762030422219e-07,"MDK"
"B_Plasma_like__B_harmony_patient__3",1.20878223684266e-08,3.50229446609381,0.233,0.052,0.000222319229000102,"CDKN2A"
"B_Plasma_like__B_harmony_patient__3",1.46425960216973e-16,3.49437790919461,0.26,0.023,2.69306626031057e-12,"RND3"
"B_Plasma_like__B_harmony_patient__3",3.02923468391287e-09,3.33796505779669,0.205,0.036,5.57136843065255e-05,"CD151"
"B_Plasma_like__B_harmony_patient__3",2.79044418275166e-05,3.31438605850626,0.205,0.069,0.513218494091685,"MGAT4B"
"B_Plasma_like__B_harmony_patient__3",1.56446880879095e-09,3.19718037902207,0.342,0.111,2.87737103312831e-05,"PRDX2"
"B_Plasma_like__B_harmony_patient__3",5.59941206748837e-27,3.1292174715561,0.767,0.26,1.02984386745246e-22,"SLPI"
"B_Plasma_like__B_harmony_patient__4",6.99937368101345e-62,11.0692343240854,0.536,0,1.28732480741199e-57,"LAMP5"
"B_Plasma_like__B_harmony_patient__4",3.02051308013819e-33,9.80080310713481,0.29,0,5.55532765699017e-29,"PTCRA"
"B_Plasma_like__B_harmony_patient__4",1.59521344214885e-23,9.08745481504319,0.203,0,2.93391656280016e-19,"PACSIN1"
"B_Plasma_like__B_harmony_patient__4",3.24284548976113e-28,8.04715804933183,0.261,0.002,5.96424142476866e-24,"SCN9A"
"B_Plasma_like__B_harmony_patient__4",2.94685225828042e-63,7.36518578137128,0.565,0.002,5.41985067342935e-59,"MAP1A"
"B_Plasma_like__B_harmony_patient__4",1.46991118198038e-49,7.09800377785328,0.449,0.002,2.70346064589831e-45,"SCT"
"B_Plasma_like__B_harmony_patient__4",4.18545366243133e-67,7.07447240511751,0.623,0.006,7.6978863759437e-63,"SMPD3"
"B_Plasma_like__B_harmony_patient__4",1.03280738542707e-98,6.81970158986097,0.971,0.027,1.89953934327747e-94,"GZMB"
"B_Plasma_like__B_harmony_patient__4",3.55084130143285e-56,6.470076288115,0.522,0.004,6.53070732159529e-52,"LILRA4"
"B_Plasma_like__B_harmony_patient__4",1.91428528882895e-26,6.29240477885315,0.246,0.002,3.52075350321421e-22,"SCAMP5"
"B_Plasma_like__B_harmony_patient__4",6.95201857433364e-33,6.03253265388139,0.304,0.002,1.27861525619144e-28,"SHD"
"B_Plasma_like__B_harmony_patient__4",2.13017629439935e-23,5.88536120859534,0.362,0.033,3.91782024065928e-19,"PTGDS"
"B_Plasma_like__B_harmony_patient__4",3.15315373413475e-23,5.73643525733473,0.217,0.002,5.79928034782063e-19,"LRRC26"
"B_Plasma_like__B_harmony_patient__4",6.92718594439299e-46,5.368495139381,0.449,0.006,1.27404803889276e-41,"IL3RA"
"B_Plasma_like__B_harmony_patient__4",1.40285213266377e-29,5.35952054245491,0.29,0.004,2.5801256423952e-25,"PROC"
"B_Plasma_like__B_harmony_patient__4",8.94457445998054e-27,5.35387639295937,0.29,0.008,1.64508613467962e-22,"SMIM3"
"B_Plasma_like__B_harmony_patient__4",1.25093896806299e-75,5.34014729812383,0.797,0.025,2.30072695006145e-71,"PLD4"
"B_Plasma_like__B_harmony_patient__4",1.36228613847383e-29,5.30231714461192,0.304,0.006,2.50551666588106e-25,"PFKFB2"
"B_Plasma_like__B_harmony_patient__4",1.97930294935991e-68,5.24585633554467,0.783,0.035,3.64033398446275e-64,"SERPINF1"
"B_Plasma_like__B_harmony_patient__4",1.34466980883741e-21,4.97913994735877,0.203,0.002,2.47311671241376e-17,"NECTIN1"
"B_Plasma_like__B_harmony_patient__5",2.41248723117068e-30,6.17284482912731,0.279,0.002,4.43704651556911e-26,"GABRE"
"B_Plasma_like__B_harmony_patient__5",1.70368497908732e-22,5.22765285073508,0.326,0.018,3.13341741353739e-18,"TSHZ2"
"B_Plasma_like__B_harmony_patient__5",9.77735207888461e-23,4.98136131116036,0.279,0.01,1.79825059434846e-18,"RNF207"
"B_Plasma_like__B_harmony_patient__5",3.26923781564902e-23,4.90671041678677,0.256,0.006,6.01278219054168e-19,"ERRFI1"
"B_Plasma_like__B_harmony_patient__5",2.52174512927699e-24,4.76461006370722,0.419,0.034,4.63799364176624e-20,"RNPC3"
"B_Plasma_like__B_harmony_patient__5",1.2135546958677e-17,4.72213173500549,0.302,0.024,2.23196979663987e-13,"SRGAP3"
"B_Plasma_like__B_harmony_patient__5",9.20818042763131e-23,4.69420884411389,0.349,0.022,1.69356854424995e-18,"NRBP2"
"B_Plasma_like__B_harmony_patient__5",8.84107911487135e-15,4.68201279750363,0.233,0.016,1.62605127080714e-10,"DPY19L3"
"B_Plasma_like__B_harmony_patient__5",2.68149660407313e-28,4.64148439132139,0.512,0.043,4.9318085542113e-24,"TNFAIP2"
"B_Plasma_like__B_harmony_patient__5",1.61415871040948e-15,4.64125459889379,0.209,0.01,2.96876070018511e-11,"RAPGEF3"
"B_Plasma_like__B_harmony_patient__5",3.91243260847132e-27,4.62505157266805,0.419,0.026,7.19574605350044e-23,"ITGB8"
"B_Plasma_like__B_harmony_patient__5",6.96916279355448e-26,4.61966214008476,0.326,0.012,1.28176842099054e-21,"KAZN"
"B_Plasma_like__B_harmony_patient__5",8.95285542140808e-14,4.60921601521492,0.233,0.018,1.64660916910537e-09,"ENOSF1"
"B_Plasma_like__B_harmony_patient__5",8.40539406544182e-18,4.48841820068146,0.233,0.01,1.54592007651606e-13,"SLC11A2"
"B_Plasma_like__B_harmony_patient__5",3.49393352054156e-14,4.41649857489553,0.302,0.034,6.42604253098004e-10,"CALD1"
"B_Plasma_like__B_harmony_patient__5",1.61677761581594e-34,4.40523212265693,0.488,0.024,2.97357739100868e-30,"MUC16"
"B_Plasma_like__B_harmony_patient__5",1.21537851834869e-13,4.33833317922831,0.256,0.024,2.23532417094691e-09,"MAFF"
"B_Plasma_like__B_harmony_patient__5",5.88831037154156e-27,4.32358220752872,0.395,0.022,1.08297804353392e-22,"DGKH"
"B_Plasma_like__B_harmony_patient__5",2.57674027828941e-14,4.29903996286137,0.209,0.012,4.73914071982988e-10,"ESR1"
"B_Plasma_like__B_harmony_patient__5",3.99790114279632e-22,4.29735145843658,0.302,0.014,7.35293978183099e-18,"SRGAP1"
"B_Plasma_like__B_harmony_patient__6",6.13490579298837e-27,4.62224646814957,0.441,0.025,1.12833187344642e-22,"NEIL1"
"B_Plasma_like__B_harmony_patient__6",7.1543794901671e-29,4.23413755899212,0.441,0.021,1.31583347583153e-24,"FAM43A"
"B_Plasma_like__B_harmony_patient__6",9.67251623027996e-17,3.74805190606983,0.353,0.031,1.77896918507309e-12,"ZBTB16"
"B_Plasma_like__B_harmony_patient__6",9.63055588531145e-35,3.65298753596515,0.794,0.081,1.77125183842648e-30,"TLE1"
"B_Plasma_like__B_harmony_patient__6",5.33882464338612e-19,3.53960887088107,0.441,0.043,9.81916628411575e-15,"ICOSLG"
"B_Plasma_like__B_harmony_patient__6",4.14861098727649e-21,3.37300286425009,0.471,0.043,7.63012532779891e-17,"MOB3A"
"B_Plasma_like__B_harmony_patient__6",4.60288019118971e-08,3.36913339041117,0.206,0.025,0.000846561724763612,"ABHD17B"
"B_Plasma_like__B_harmony_patient__6",8.36061220435418e-16,3.33254501611501,0.412,0.048,1.53768379662482e-11,"S1PR1"
"B_Plasma_like__B_harmony_patient__6",1.68326107852469e-20,3.1646797128331,0.471,0.045,3.09585377562261e-16,"ABCA1"
"B_Plasma_like__B_harmony_patient__6",1.31801029274322e-17,3.13071007153375,0.529,0.074,2.42408453041333e-13,"AKIRIN2"
"B_Plasma_like__B_harmony_patient__6",5.2880876663456e-09,3.09710389903224,0.206,0.021,9.72585083594283e-05,"PRR7"
"B_Plasma_like__B_harmony_patient__6",2.40010493093658e-12,3.09279274766852,0.412,0.066,4.41427298897855e-08,"GNA12"
"B_Plasma_like__B_harmony_patient__6",2.77105555036701e-24,3.00985298244054,0.824,0.149,5.096525368235e-20,"CHPT1"
"B_Plasma_like__B_harmony_patient__6",1.03860535665366e-15,3.0072171325098,0.529,0.085,1.91020297195741e-11,"USP12"
"B_Plasma_like__B_harmony_patient__6",1.19542663701079e-15,2.98122482605388,0.353,0.033,2.19862867079024e-11,"TMEM131L"
"B_Plasma_like__B_harmony_patient__6",1.04231175086692e-13,2.89327648041764,0.412,0.056,1.91701977219444e-09,"ZEB1"
"B_Plasma_like__B_harmony_patient__6",2.8486756587601e-13,2.82534436268453,0.294,0.027,5.23928427159158e-09,"MFHAS1"
"B_Plasma_like__B_harmony_patient__6",7.09046720063097e-09,2.81116850112169,0.265,0.037,0.000130407872754005,"TMEM38B"
"B_Plasma_like__B_harmony_patient__6",8.34166298433253e-13,2.78488987738218,0.5,0.091,1.53419865607844e-08,"PELI1"
"B_Plasma_like__B_harmony_patient__6",1.80568186061398e-12,2.75869284908355,0.382,0.054,3.32101007804124e-08,"ZCCHC10"
"Cycling_like__B_harmony_sample__0",6.92403140020976e-17,1.64254118122486,0.241,0.12,1.27346785512658e-12,"SPP1"
"Cycling_like__B_harmony_sample__0",3.49728583981409e-06,1.16948702231064,0.371,0.356,0.0643220811658607,"HLA-DRA"
"Cycling_like__B_harmony_sample__0",9.09942039460572e-69,1.11653493338425,0.893,0.765,1.67356539897588e-64,"FTL"
"Cycling_like__B_harmony_sample__0",4.96928141110983e-13,1.1074638612294,0.523,0.499,9.1395023713132e-09,"ISG15"
"Cycling_like__B_harmony_sample__0",0.0436079954585179,1.08531732349253,0.171,0.245,1,"ANAPC16"
"Cycling_like__B_harmony_sample__0",0.0107224417910753,1.05339890427918,0.139,0.21,1,"BAX"
"Cycling_like__B_harmony_sample__0",0.000722408792377977,1.046443711805,0.404,0.442,1,"CD74"
"Cycling_like__B_harmony_sample__0",0.0300163756027352,1.01502104392131,0.162,0.235,1,"C4orf48"
"Cycling_like__B_harmony_sample__0",4.79589392801136e-21,1.00790994036416,0.646,0.587,8.8206081123985e-17,"IFI27"
"Cycling_like__B_harmony_sample__0",6.41246586063328e-06,0.968679244331279,0.412,0.416,0.117938072108767,"PPDPF"
"Cycling_like__B_harmony_sample__0",0.000588894541034769,0.963696432729834,0.448,0.507,1,"LCN2"
"Cycling_like__B_harmony_sample__0",0.00234777930175455,0.957571199899393,0.138,0.217,1,"ABRACL"
"Cycling_like__B_harmony_sample__0",0.0216880565510857,0.950473209820197,0.143,0.211,1,"SMIM22"
"Cycling_like__B_harmony_sample__0",2.73264113034406e-26,0.947726082331252,0.675,0.603,5.02587356692879e-22,"S100A11"
"Cycling_like__B_harmony_sample__0",7.82460767748181e-05,0.927566603221117,0.145,0.252,1,"DPY30"
"Cycling_like__B_harmony_sample__0",0.00711699002725165,0.927223904776131,0.174,0.263,1,"LAP3"
"Cycling_like__B_harmony_sample__0",4.31337137422129e-26,0.924006869132788,0.645,0.513,7.93315263146779e-22,"IFITM3"
"Cycling_like__B_harmony_sample__0",4.00877609849872e-32,0.920795941831829,0.781,0.732,7.37294100035884e-28,"RPL29"
"Cycling_like__B_harmony_sample__0",3.4223481641496e-05,0.919803308593084,0.442,0.487,0.629438274350395,"CLIC1"
"Cycling_like__B_harmony_sample__0",3.12787516351666e-05,0.912731290271446,0.164,0.282,0.575278800073984,"NUPR1"
"Cycling_like__B_harmony_sample__1",1.02970858032923e-09,1.39057942678834,0.322,0.209,1.89384002094151e-05,"S100A9"
"Cycling_like__B_harmony_sample__1",1.57138255703964e-36,1.26028930150152,0.437,0.194,2.8900867989073e-32,"CDKN3"
"Cycling_like__B_harmony_sample__1",8.62330232542532e-29,1.22115307855998,0.388,0.178,1.58599776369223e-24,"CENPW"
"Cycling_like__B_harmony_sample__1",1.14728571715561e-13,1.1528486991717,0.23,0.113,2.11008789099261e-09,"CYB5A"
"Cycling_like__B_harmony_sample__1",2.33214636948387e-13,1.10998899632871,0.232,0.117,4.28928360275474e-09,"EXOSC4"
"Cycling_like__B_harmony_sample__1",5.43273541443548e-41,1.10786133182018,0.647,0.368,9.99188697422974e-37,"JPT1"
"Cycling_like__B_harmony_sample__1",1.70756168497091e-21,1.10387045648252,0.319,0.152,3.1405474509985e-17,"NDUFB3"
"Cycling_like__B_harmony_sample__1",1.5277487555136e-22,1.09190838946385,0.338,0.156,2.80983551114062e-18,"S100A1"
"Cycling_like__B_harmony_sample__1",4.9257598828581e-26,1.08498465516177,0.432,0.222,9.05945757655262e-22,"CDC20"
"Cycling_like__B_harmony_sample__1",2.08572095951779e-21,1.07588946140269,0.321,0.152,3.83605798874512e-17,"TIMM13"
"Cycling_like__B_harmony_sample__1",7.92647135262644e-20,1.07211982431516,0.333,0.163,1.45783661117505e-15,"C12orf75"
"Cycling_like__B_harmony_sample__1",1.04703412472458e-23,1.06395159823439,0.379,0.191,1.92570516219345e-19,"TSTD1"
"Cycling_like__B_harmony_sample__1",1.72703940343363e-10,1.06240371128298,0.221,0.122,3.17637087079514e-06,"PQBP1"
"Cycling_like__B_harmony_sample__1",1.251280341635e-39,1.05856389869818,0.578,0.291,2.30135480433509e-35,"COX5A"
"Cycling_like__B_harmony_sample__1",5.37700579562637e-11,1.0581356070637,0.206,0.107,9.88938905931603e-07,"TNNT1"
"Cycling_like__B_harmony_sample__1",5.36596975288784e-15,1.04788884815274,0.273,0.142,9.86909156951131e-11,"METTL5"
"Cycling_like__B_harmony_sample__1",1.1115336840602e-37,1.0431903896568,0.605,0.331,2.04433275172353e-33,"PTTG1"
"Cycling_like__B_harmony_sample__1",4.3035935768168e-19,1.02151925223294,0.321,0.161,7.91516930648145e-15,"GTF3C6"
"Cycling_like__B_harmony_sample__1",6.31452140006329e-09,1.01139759949984,0.216,0.126,0.000116136677589964,"AP1M2"
"Cycling_like__B_harmony_sample__1",2.35566948118295e-13,1.00981757082318,0.25,0.13,4.33254730979169e-09,"PPIH"
"Cycling_like__B_harmony_sample__2",6.31730886171731e-27,2.70683267506917,0.287,0.113,1.16187944584705e-22,"PGGHG"
"Cycling_like__B_harmony_sample__2",2.93274571728699e-15,2.52182420311208,0.216,0.101,5.39390592323424e-11,"KIFC2"
"Cycling_like__B_harmony_sample__2",1.88355129525105e-22,2.32975369140266,0.293,0.139,3.46422754222573e-18,"DGCR8"
"Cycling_like__B_harmony_sample__2",2.92642924634118e-36,2.32554216398365,0.416,0.198,5.3822886698707e-32,"LENG8"
"Cycling_like__B_harmony_sample__2",1.75134685291477e-29,2.29442502639741,0.337,0.15,3.22107713188084e-25,"NHLRC3"
"Cycling_like__B_harmony_sample__2",6.60468678144701e-22,2.28373630345381,0.255,0.107,1.21473399284373e-17,"RHPN1"
"Cycling_like__B_harmony_sample__2",2.15320444145795e-18,2.24487543299965,0.232,0.102,3.96017360872946e-14,"NSUN6"
"Cycling_like__B_harmony_sample__2",5.00975729605195e-20,2.2068156057133,0.244,0.105,9.21394561889875e-16,"PABPC1L"
"Cycling_like__B_harmony_sample__2",2.5529467759914e-21,2.17449569183002,0.301,0.148,4.69537971040337e-17,"RNPC3"
"Cycling_like__B_harmony_sample__2",1.03335443715663e-12,2.16317905420976,0.222,0.118,1.90054548081848e-08,"NRBP2"
"Cycling_like__B_harmony_sample__2",4.29541382200535e-13,2.08437034349987,0.246,0.135,7.90012510143223e-09,"PLXNB1"
"Cycling_like__B_harmony_sample__2",2.14913472589253e-16,2.07927712257715,0.253,0.124,3.95268858786155e-12,"HOXB3"
"Cycling_like__B_harmony_sample__2",8.61550383915257e-20,2.06392494552862,0.303,0.152,1.58456346609694e-15,"ANKRD36"
"Cycling_like__B_harmony_sample__2",5.80560434469388e-17,2.05848851207131,0.279,0.143,1.0677667510761e-12,"CHD7"
"Cycling_like__B_harmony_sample__2",3.24024478066389e-10,2.05745204206503,0.24,0.147,5.95945820059702e-06,"HOOK2"
"Cycling_like__B_harmony_sample__2",3.96129981018649e-33,2.04117959745241,0.418,0.198,7.28562261089498e-29,"ANKRD36C"
"Cycling_like__B_harmony_sample__2",6.74309948959441e-13,2.01386592401285,0.206,0.102,1.2401908581262e-08,"RAD9A"
"Cycling_like__B_harmony_sample__2",3.89301214711684e-11,2.00054840335182,0.212,0.116,7.16002794097729e-07,"TARBP1"
"Cycling_like__B_harmony_sample__2",6.97173186608847e-17,1.9715843566971,0.281,0.147,1.28224092481099e-12,"WDR60"
"Cycling_like__B_harmony_sample__2",2.79170965558597e-13,1.97013367523603,0.222,0.113,5.13451239855371e-09,"CHTF18"
"Cycling_like__B_harmony_sample__3",2.53930284643135e-48,2.90590476691968,0.205,0.026,4.67028579515653e-44,"CFAP69"
"Cycling_like__B_harmony_sample__3",1.66632674133126e-69,2.85476805669221,0.283,0.033,3.06470814265645e-65,"DNHD1"
"Cycling_like__B_harmony_sample__3",8.05244473928763e-80,2.7278685346913,0.309,0.033,1.48100563644978e-75,"ZNF141"
"Cycling_like__B_harmony_sample__3",3.4007644058971e-54,2.71703478600896,0.236,0.031,6.25468589532594e-50,"SYNM"
"Cycling_like__B_harmony_sample__3",5.14039228733095e-98,2.67916327410967,0.408,0.05,9.45420949485909e-94,"CFAP44"
"Cycling_like__B_harmony_sample__3",3.84906633175184e-38,2.64137248976121,0.213,0.039,7.07920279735798e-34,"C5orf63"
"Cycling_like__B_harmony_sample__3",4.03470681964933e-54,2.61984053847341,0.249,0.035,7.42063278269905e-50,"USP49"
"Cycling_like__B_harmony_sample__3",1.52157987640835e-51,2.61546877450482,0.205,0.023,2.79848970869023e-47,"TIGD1"
"Cycling_like__B_harmony_sample__3",9.9665692932937e-46,2.48542043509659,0.221,0.033,1.83305142442258e-41,"KCNJ14"
"Cycling_like__B_harmony_sample__3",2.27373836295062e-68,2.47945036789822,0.286,0.035,4.18185959713878e-64,"SAP25"
"Cycling_like__B_harmony_sample__3",1.55119535832625e-76,2.4667858687273,0.338,0.045,2.85295850303365e-72,"YJEFN3"
"Cycling_like__B_harmony_sample__3",4.39707544852893e-80,2.4459374330011,0.421,0.074,8.08710116493442e-76,"ZNF26"
"Cycling_like__B_harmony_sample__3",3.28522549846539e-54,2.43071023574493,0.249,0.035,6.04218673677755e-50,"ZNF726"
