cluster,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene
"B_Plasma_like__B_harmony_sample__0",1.18785319317296e-25,1.7975737629086,0.216,0.064,3.98382203926347e-21,"ATP2B1"
"B_Plasma_like__B_harmony_sample__0",9.35499657760475e-56,1.79012700758314,0.517,0.194,3.13747875219708e-51,"HLA-DQA1"
"B_Plasma_like__B_harmony_sample__0",6.8220046166316e-43,1.78126514745599,0.309,0.078,2.28796390832591e-38,"CCR7"
"B_Plasma_like__B_harmony_sample__0",7.45105287840172e-114,1.75931114631049,0.851,0.383,2.49893411435837e-109,"HLA-DPA1"
"B_Plasma_like__B_harmony_sample__0",7.46537465283124e-32,1.74788850805969,0.236,0.061,2.50373735106654e-27,"KDM6B"
"B_Plasma_like__B_harmony_sample__0",2.84960157627769e-36,1.73593999600496,0.356,0.125,9.55699376652011e-32,"NR4A2"
"B_Plasma_like__B_harmony_sample__0",6.13085123972006e-111,1.7310752529563,0.853,0.407,2.05616488877731e-106,"HLA-DPB1"
"B_Plasma_like__B_harmony_sample__0",3.1955462972072e-22,1.72228266286441,0.21,0.069,1.07172231715735e-17,"EIF2S3"
"B_Plasma_like__B_harmony_sample__1",6.06830119401305e-39,3.82857899423972,0.648,0.448,2.0351868544481e-34,"IGLC3"
"B_Plasma_like__B_harmony_sample__1",1.62469645922768e-116,3.43700748595665,0.598,0.153,5.44890698495778e-112,"IGHGP"
"B_Plasma_like__B_harmony_sample__1",1.92361851753184e-64,3.39364801787664,0.38,0.089,6.45143178409829e-60,"IGHG2"
"B_Plasma_like__B_harmony_sample__1",3.02032594501527e-116,3.26924341133104,0.975,0.912,1.01295691543922e-111,"IGKC"
"B_Plasma_like__B_harmony_sample__1",1.92808949196009e-214,3.22076174926303,0.951,0.49,6.46642653813577e-210,"IGHG1"
"B_Plasma_like__B_harmony_sample__1",3.03640812447873e-35,3.13894165841811,0.846,0.752,1.01835055678768e-30,"IGLC2"
"B_Plasma_like__B_harmony_sample__1",7.71871335805185e-190,2.97980945276588,0.948,0.522,2.58870208602343e-185,"IGHG3"
"B_Plasma_like__B_harmony_sample__1",9.94272052251077e-133,2.59619304007394,0.848,0.453,3.33458960883966e-128,"IGHG4"
"B_Plasma_like__B_harmony_sample__1",2.01938890757468e-109,2.19876486587405,0.69,0.239,6.77262651822395e-105,"MZB1"
"B_Plasma_like__B_harmony_sample__1",3.04628410648532e-34,2.05864029987479,0.305,0.101,1.02166276363305e-29,"FKBP11"
"B_Plasma_like__B_harmony_sample__1",3.48453194354831e-39,2.02366064894174,0.37,0.135,1.16864232322723e-34,"PRDX4"
"B_Plasma_like__B_harmony_sample__1",5.89796587942389e-35,1.9624645339615,0.323,0.111,1.97805979664118e-30,"DERL3"
"B_Plasma_like__B_harmony_sample__1",6.50452649027579e-98,1.91646922519694,0.747,0.401,2.1814880943087e-93,"SSR4"
"B_Plasma_like__B_harmony_sample__1",1.99024714435915e-24,1.68651831990421,0.444,0.259,6.67489087275173e-20,"JCHAIN"
"B_Plasma_like__B_harmony_sample__1",2.37190260895167e-30,1.35240166520192,0.404,0.183,7.9548869699021e-26,"XBP1"
"B_Plasma_like__B_harmony_sample__1",1.57939949641193e-11,1.22576010916119,0.271,0.155,5.29699003106633e-07,"SEC11C"
"B_Plasma_like__B_harmony_sample__1",4.28736629768038e-10,0.983038360511322,0.345,0.249,1.43789690891605e-05,"HES1"
"B_Plasma_like__B_harmony_sample__1",5.51646980371505e-08,0.910442430666481,0.308,0.211,0.00185011364276995,"FKBP2"
"B_Plasma_like__B_harmony_sample__1",1.18281172516695e-05,0.801252735270332,0.353,0.288,0.39669139638649,"SLPI"
"B_Plasma_like__B_harmony_sample__1",0.00338064721609201,0.707517156913203,0.236,0.194,1,"RARRES2"
"B_Plasma_like__B_harmony_sample__1",0.0457534705520412,0.640587893897508,0.253,0.234,1,"MYL9"
"B_Plasma_like__B_harmony_sample__1",0.00147057277394971,0.613983596896186,0.209,0.16,1,"PTGDS"
"B_Plasma_like__B_harmony_sample__1",0.000656743380729367,0.588522814088288,0.444,0.416,1,"TUBB"
"B_Plasma_like__B_harmony_sample__1",0.0035342776622427,0.546256942690763,0.32,0.274,1,"HSP90B1"
"B_Plasma_like__B_harmony_sample__1",0.0269025272428081,0.517519963913014,0.444,0.452,1,"ATP5ME"
"B_Plasma_like__B_harmony_sample__1",0.00594481794785049,0.505053999832025,0.4,0.377,1,"IFITM3"
"B_Plasma_like__B_harmony_sample__1",0.0484022954365835,0.454226074989685,0.325,0.306,1,"APOE"
"B_Plasma_like__B_harmony_sample__1",0.0234800156925327,0.441951961243785,0.235,0.195,1,"SSR3"
"B_Plasma_like__B_harmony_sample__1",0.00559048177829583,0.388945583163633,0.504,0.478,1,"GSTP1"
"B_Plasma_like__B_harmony_sample__1",0.000200090796993158,0.364112282242758,0.975,0.984,1,"FTL"
"B_Plasma_like__B_harmony_sample__1",0.0282122744377658,0.33169891655241,0.367,0.333,1,"IFI27"
"B_Plasma_like__B_harmony_sample__2",4.54758297937165e-164,5.06677145530494,0.506,0.031,1.52516837962166e-159,"GZMK"
"B_Plasma_like__B_harmony_sample__2",3.02629544825614e-78,4.83712044790303,0.262,0.017,1.01495896743615e-73,"CD8A"
"B_Plasma_like__B_harmony_sample__2",1.09317314778706e-73,4.77417919113359,0.236,0.012,3.66628410304825e-69,"CD8B"
"B_Plasma_like__B_harmony_sample__2",2.42419827520919e-167,4.36248874472751,0.681,0.126,8.13027617539657e-163,"CCL5"
"B_Plasma_like__B_harmony_sample__2",1.29009240124903e-132,4.2766874241419,0.459,0.039,4.326711895309e-128,"GZMA"
"B_Plasma_like__B_harmony_sample__2",3.06414736159864e-70,4.11888134477537,0.262,0.023,1.02765374213295e-65,"CTSW"
"B_Plasma_like__B_harmony_sample__2",9.85019397660822e-61,3.74951591573334,0.24,0.024,3.30355805587486e-56,"GZMM"
"B_Plasma_like__B_harmony_sample__2",6.89895362911288e-52,3.65037702419855,0.272,0.048,2.31377106813188e-47,"NKG7"
"B_Plasma_like__B_harmony_sample__2",1.33115959949152e-80,3.59231037881121,0.49,0.119,4.46444306477465e-76,"CCL4"
"B_Plasma_like__B_harmony_sample__2",9.72987044076698e-100,3.46611095728815,0.441,0.063,3.26320394842443e-95,"CST7"
"B_Plasma_like__B_harmony_sample__2",2.77238390839009e-21,3.17510514301761,0.201,0.064,9.2980211519587e-17,"CCL4L2"
"B_Plasma_like__B_harmony_sample__2",3.78711810473522e-49,3.14063818170935,0.234,0.033,1.2701236699661e-44,"CD3G"
"B_Plasma_like__B_harmony_sample__2",1.54554411729315e-46,2.98675046344218,0.252,0.045,5.18344586057777e-42,"FYN"
"B_Plasma_like__B_harmony_sample__2",7.75745767925636e-84,2.74276399757236,0.419,0.069,2.601696156469e-79,"FYB1"
"B_Plasma_like__B_harmony_sample__2",8.62780250217283e-35,2.72368878156228,0.211,0.043,2.89359240317873e-30,"CD3E"
"B_Plasma_like__B_harmony_sample__2",8.48827809634128e-78,2.65656348711268,0.465,0.11,2.84679870795094e-73,"HCST"
"B_Plasma_like__B_harmony_sample__2",1.11821699291634e-35,2.53757751070801,0.22,0.045,3.75027615084282e-31,"AAK1"
"B_Plasma_like__B_harmony_sample__2",2.11464918264383e-43,2.52481092316411,0.295,0.07,7.09211042875087e-39,"ITM2A"
"B_Plasma_like__B_harmony_sample__2",2.84320323687104e-127,2.52032776080139,0.593,0.094,9.53553501581808e-123,"CD2"
"B_Plasma_like__B_harmony_sample__2",3.619904474746e-47,2.51167517956237,0.299,0.065,1.21404356274031e-42,"ID2"
"B_Plasma_like__B_harmony_sample__2",1.49145527808578e-43,2.40819841115619,0.35,0.103,5.00204271164408e-39,"TNFAIP3"
"B_Plasma_like__B_harmony_sample__2",4.02541900971336e-61,2.35233889618377,0.337,0.06,1.35004502747767e-56,"CD7"
"B_Plasma_like__B_harmony_sample__2",2.05667389643463e-39,2.34852331005672,0.262,0.058,6.89767291386247e-35,"SLA"
"B_Plasma_like__B_harmony_sample__2",1.67096665464788e-57,2.28873525593664,0.49,0.165,5.60408796635805e-53,"RGCC"
"B_Plasma_like__B_harmony_sample__2",2.85641949323629e-26,2.28169789457421,0.222,0.065,9.57985969641589e-22,"APOBEC3G"
"B_Plasma_like__B_harmony_sample__2",1.51622386745165e-49,2.26137943424372,0.392,0.116,5.08511160665933e-45,"LEPROTL1"
"B_Plasma_like__B_harmony_sample__2",5.59423653947227e-46,2.25120026667729,0.313,0.074,1.87619505060821e-41,"LCK"
"B_Plasma_like__B_harmony_sample__2",5.36429641478107e-70,2.24280149427217,0.441,0.1,1.79907773158928e-65,"CD3D"
"B_Plasma_like__B_harmony_sample__2",2.04520498418774e-33,2.19569261545303,0.226,0.05,6.85920847596885e-29,"LAT"
"B_Plasma_like__B_harmony_sample__2",4.21790894449342e-26,2.15179890917622,0.246,0.079,1.4146023018042e-21,"PPP2R5C"
"B_Plasma_like__B_harmony_sample__2",8.595073792717e-46,2.10199626870185,0.413,0.142,2.88261584860143e-41,"EVL"
"B_Plasma_like__B_harmony_sample__2",4.90230968436157e-116,2.0695384712716,0.65,0.139,1.64413662194118e-111,"TRAC"
"B_Plasma_like__B_harmony_sample__2",1.85030736818084e-39,2.05896407787415,0.402,0.151,6.2055608514049e-35,"TUBA4A"
"B_Plasma_like__B_harmony_sample__2",8.8822560086051e-54,2.0161426349355,0.478,0.159,2.97893102016598e-49,"ANXA1"
"B_Plasma_like__B_harmony_sample__2",1.57306035497702e-37,1.9875148259218,0.329,0.1,5.27572981852193e-33,"DUSP4"
"B_Plasma_like__B_harmony_sample__2",1.10785092456174e-28,1.98011650153046,0.293,0.102,3.71551043079517e-24,"CLEC2B"
"B_Plasma_like__B_harmony_sample__2",1.70012355031166e-120,1.95000062588087,0.762,0.219,5.70187436303524e-116,"IL32"
"B_Plasma_like__B_harmony_sample__2",3.2703009493648e-48,1.92924441596538,0.472,0.171,1.09679353239797e-43,"DUSP2"
"B_Plasma_like__B_harmony_sample__2",2.09163269237789e-43,1.92071162577002,0.4,0.135,7.01491772369696e-39,"RARRES3"
"B_Plasma_like__B_harmony_sample__2",1.85789420806551e-34,1.89839782720469,0.356,0.13,6.2310055950101e-30,"TRBC2"
"B_Plasma_like__B_harmony_sample__2",1.26237238553438e-51,1.89761039130835,0.49,0.178,4.2337445066052e-47,"PTPRC"
"B_Plasma_like__B_harmony_sample__2",8.26960895043036e-32,1.87204501988553,0.268,0.076,2.77346144979533e-27,"TRBC1"
"B_Plasma_like__B_harmony_sample__2",7.9277011303249e-37,1.78122657819058,0.4,0.153,2.65879240508837e-32,"FAM177A1"
"B_Plasma_like__B_harmony_sample__2",1.33828413137147e-64,1.61412123871982,0.772,0.432,4.48833731979362e-60,"SRGN"
"B_Plasma_like__B_harmony_sample__2",1.48736643246844e-17,1.60873320229041,0.274,0.127,4.98832954121267e-13,"AKAP13"
"B_Plasma_like__B_harmony_sample__2",1.54944678242646e-11,1.58218790236316,0.203,0.098,5.19653461890186e-07,"EML4"
"B_Plasma_like__B_harmony_sample__2",5.17258253033349e-23,1.56156291190301,0.366,0.178,1.73478072902325e-18,"DDX24"
"B_Plasma_like__B_harmony_sample__2",9.44475722855395e-48,1.53925528214746,0.636,0.306,3.16758267931242e-43,"RGS1"
"B_Plasma_like__B_harmony_sample__2",2.53134805532685e-29,1.52117196634413,0.435,0.202,8.48963510795519e-25,"DNAJB1"
"B_Plasma_like__B_harmony_sample__2",2.31407688009804e-17,1.50361017752113,0.26,0.114,7.7609510404728e-13,"ITGB2"
"B_Plasma_like__B_harmony_sample__3",4.97914685632159e-94,5.59406333289198,0.269,0.005,1.66990627267313e-89,"FOXP3"
"B_Plasma_like__B_harmony_sample__3",1.47022232802389e-126,5.3945219424516,0.515,0.026,4.93083164372652e-122,"TNFRSF18"
"B_Plasma_like__B_harmony_sample__3",4.57583159089857e-161,5.35587838472177,0.646,0.033,1.53464239895556e-156,"TNFRSF4"
"B_Plasma_like__B_harmony_sample__3",1.14111797062514e-108,5.1667735387271,0.392,0.015,3.82708144988261e-104,"LINC01943"
"B_Plasma_like__B_harmony_sample__3",2.97412676796593e-105,5.04256996722532,0.377,0.014,9.97462635440412e-101,"IL2RA"
"B_Plasma_like__B_harmony_sample__3",1.23202053665316e-118,4.76163148776116,0.415,0.014,4.13195047582736e-114,"TNFRSF9"
"B_Plasma_like__B_harmony_sample__3",5.17382613782858e-51,4.55818963757764,0.2,0.009,1.73519781010495e-46,"ICA1"
"B_Plasma_like__B_harmony_sample__3",5.88776221825094e-120,4.28553412608392,0.623,0.05,1.974637692757e-115,"BATF"
"B_Plasma_like__B_harmony_sample__3",2.32249308493663e-79,4.23236304042452,0.338,0.018,7.78917730826046e-75,"CTLA4"
"B_Plasma_like__B_harmony_sample__3",5.22063226363762e-42,4.19640880919637,0.223,0.017,1.75089564857878e-37,"FAS"
"B_Plasma_like__B_harmony_sample__3",3.02208846373625e-53,4.15676883007275,0.285,0.022,1.01354802896786e-48,"MAGEH1"
"B_Plasma_like__B_harmony_sample__3",2.15553806397609e-59,4.10979604265507,0.254,0.013,7.22924355896303e-55,"TBC1D4"
"B_Plasma_like__B_harmony_sample__3",4.22823519057257e-108,4.09023069703683,0.508,0.032,1.41806551821423e-103,"TIGIT"
"B_Plasma_like__B_harmony_sample__3",1.11900800641219e-59,3.82358810519722,0.277,0.017,3.75292905190521e-55,"CXCR6"
"B_Plasma_like__B_harmony_sample__3",1.62714791393099e-49,3.77262880208246,0.2,0.009,5.45712867374175e-45,"LAYN"
"B_Plasma_like__B_harmony_sample__3",7.32549164781093e-44,3.59883801765749,0.223,0.016,2.45682338884283e-39,"ETV7"
"B_Plasma_like__B_harmony_sample__3",3.23511300821918e-46,3.47551757882792,0.223,0.014,1.08499220069655e-41,"SIRPG"
"B_Plasma_like__B_harmony_sample__3",2.31979478557097e-54,3.18328658929093,0.485,0.075,7.78012775184792e-50,"CARD16"
"B_Plasma_like__B_harmony_sample__3",2.76851347010874e-44,3.15044713982902,0.315,0.035,9.28504047605068e-40,"PHLDA1"
"B_Plasma_like__B_harmony_sample__3",5.77979482309631e-50,3.11756646713465,0.431,0.063,1.93842758777004e-45,"TNFRSF1B"
"B_Plasma_like__B_harmony_sample__3",3.35659236533399e-56,3.03230808925584,0.554,0.095,1.12573394748571e-51,"CD7"
"B_Plasma_like__B_harmony_sample__3",3.05190716416078e-27,3.02731143498613,0.208,0.025,1.02354862471624e-22,"ZBTB32"
"B_Plasma_like__B_harmony_sample__3",1.28925936094754e-71,2.98419486911054,0.846,0.217,4.32391804474585e-67,"TRAC"
"B_Plasma_like__B_harmony_sample__3",9.83421193200701e-59,2.92772171257955,0.908,0.327,3.29819799775651e-54,"LTB"
"B_Plasma_like__B_harmony_sample__3",3.61021106158097e-50,2.91760578030612,0.346,0.036,1.21079258583302e-45,"ICOS"
"B_Plasma_like__B_harmony_sample__3",2.76129471360295e-29,2.87762890040568,0.254,0.036,9.26083021048158e-25,"SH2D2A"
"B_Plasma_like__B_harmony_sample__3",6.49627167408551e-79,2.84358728656539,0.954,0.302,2.1787195940548e-74,"IL32"
"B_Plasma_like__B_harmony_sample__3",9.5759714798701e-38,2.84040655667725,0.331,0.047,3.21158931491883e-33,"DOK2"
"B_Plasma_like__B_harmony_sample__3",1.03681994117557e-26,2.83812739575196,0.4,0.101,3.47728671871462e-22,"TRBC1"
"B_Plasma_like__B_harmony_sample__3",6.57681127187231e-81,2.83595509570519,0.838,0.166,2.20573096436053e-76,"CD2"
"B_Plasma_like__B_harmony_sample__3",8.23354709219657e-70,2.81349391290776,0.677,0.118,2.76136702378089e-65,"DUSP4"
"B_Plasma_like__B_harmony_sample__3",7.80527582336338e-40,2.79051320943715,0.362,0.053,2.61773340563961e-35,"TMEM173"
"B_Plasma_like__B_harmony_sample__3",1.15364424114541e-22,2.76652438871512,0.215,0.034,3.86909205595349e-18,"HTATIP2"
"B_Plasma_like__B_harmony_sample__3",5.78154001435557e-18,2.67114294686854,0.254,0.058,1.93901289001457e-13,"CCND2"
"B_Plasma_like__B_harmony_sample__3",7.80806622300268e-54,2.63509053790874,0.408,0.048,2.61866924987064e-49,"RHBDD2"
"B_Plasma_like__B_harmony_sample__3",5.56298084622218e-23,2.63427512104146,0.262,0.049,1.86571251620599e-18,"PRDM1"
"B_Plasma_like__B_harmony_sample__3",2.14304815108971e-49,2.60513051452453,0.577,0.116,7.18735488912468e-45,"SPOCK2"
"B_Plasma_like__B_harmony_sample__3",6.92015805392069e-22,2.58250132705807,0.223,0.037,2.32088260812392e-17,"ENTPD1"
"B_Plasma_like__B_harmony_sample__3",3.23944355623238e-51,2.5741832711103,0.523,0.09,1.08644457988921e-46,"PMAIP1"
"B_Plasma_like__B_harmony_sample__3",8.17095697944621e-41,2.55484975849478,0.415,0.069,2.74037555176667e-36,"LAT"
"B_Plasma_like__B_harmony_sample__3",3.61341232669738e-48,2.54939889369943,0.431,0.062,1.21186622612777e-43,"GBP2"
"B_Plasma_like__B_harmony_sample__3",1.20714151564681e-32,2.53225147949664,0.331,0.054,4.04851121517626e-28,"CD247"
"B_Plasma_like__B_harmony_sample__3",2.72519084258449e-47,2.4887591742421,0.638,0.148,9.13974504785986e-43,"CD3D"
"B_Plasma_like__B_harmony_sample__3",5.09012001359208e-29,2.39183245582033,0.285,0.044,1.70712445015851e-24,"SKAP1"
"B_Plasma_like__B_harmony_sample__3",4.50534061413729e-36,2.33150642373681,0.569,0.155,1.51100113516936e-31,"CD27"
"B_Plasma_like__B_harmony_sample__3",1.60927926885402e-34,2.3307609276744,0.462,0.103,5.39720081188263e-30,"CORO1B"
"B_Plasma_like__B_harmony_sample__3",2.72124914291756e-25,2.3250767864108,0.323,0.067,9.12652537551692e-21,"ACP5"
"B_Plasma_like__B_harmony_sample__3",3.99862855610306e-29,2.30438685715971,0.415,0.097,1.34106004514585e-24,"CTSC"
"B_Plasma_like__B_harmony_sample__3",6.16386510110834e-32,2.28167661766051,0.554,0.157,2.06723707760972e-27,"TRBC2"
"B_Plasma_like__B_harmony_sample__3",4.55019442351632e-13,2.25905321800017,0.215,0.055,1.5260442057589e-08,"PBXIP1"
"B_Plasma_like__B_harmony_sample__4",8.53458835085918e-42,4.61516192327241,0.2,0.012,2.86233024111115e-37,"DNAAF1"
"B_Plasma_like__B_harmony_sample__4",8.36415915775487e-97,4.48786431470989,0.478,0.03,2.80517169832783e-92,"ANKRD28"
"B_Plasma_like__B_harmony_sample__4",9.62469841154946e-35,4.0281246580335,0.27,0.031,3.22793135326546e-30,"ERN1"
"B_Plasma_like__B_harmony_sample__4",2.75488347748021e-29,3.92061877589462,0.235,0.028,9.23932820677312e-25,"IGLL5"
"B_Plasma_like__B_harmony_sample__4",1.92736019058242e-50,2.89997636107912,0.27,0.018,6.46398060717532e-46,"SLAMF7"
"B_Plasma_like__B_harmony_sample__4",7.66985181953935e-25,2.80161897841526,0.417,0.107,2.57231490323711e-20,"H1FX"
"B_Plasma_like__B_harmony_sample__4",1.49664920171788e-30,2.69714328223932,0.757,0.285,5.01946209272144e-26,"JCHAIN"
"B_Plasma_like__B_harmony_sample__4",1.71389900287517e-60,2.67709363650426,0.861,0.209,5.74807447584274e-56,"XBP1"
"B_Plasma_like__B_harmony_sample__4",1.358231363949e-28,2.64012459518394,0.243,0.03,4.55523634841217e-24,"CREB3L2"
"B_Plasma_like__B_harmony_sample__4",9.31480645528215e-36,2.62228969354983,0.209,0.016,3.12399978897253e-31,"AC012236.1"
"B_Plasma_like__B_harmony_sample__4",2.11823017811984e-40,2.59481348441929,0.939,0.54,7.10412037137832e-36,"IGHG4"
"B_Plasma_like__B_harmony_sample__4",2.54763984426219e-21,2.48073658027655,0.252,0.043,8.54427450968653e-17,"DUSP5"
"B_Plasma_like__B_harmony_sample__4",2.26208383367342e-40,2.43867758894498,0.339,0.041,7.58657676137393e-36,"TNFRSF17"
"B_Plasma_like__B_harmony_sample__4",2.83949035079559e-32,2.43446960747443,0.27,0.032,9.52308273849823e-28,"TP53INP1"
"B_Plasma_like__B_harmony_sample__4",3.04729964110839e-43,2.3789665451169,0.322,0.033,1.02200335363493e-38,"FCRL5"
"B_Plasma_like__B_harmony_sample__4",7.93377910125866e-34,2.26051252630912,0.235,0.022,2.66083083498013e-29,"SEL1L"
"B_Plasma_like__B_harmony_sample__4",1.41403213009061e-34,2.24275105601198,0.365,0.055,4.74238095789789e-30,"HIST1H1C"
"B_Plasma_like__B_harmony_sample__4",7.79436733085608e-21,2.21100867456523,0.443,0.128,2.61407491542251e-16,"CYTOR"
"B_Plasma_like__B_harmony_sample__4",3.01207701482233e-45,2.21045750161337,1,0.618,1.01019038923111e-40,"IGHG3"
"B_Plasma_like__B_harmony_sample__4",1.13810242591469e-47,2.19871875737808,0.478,0.068,3.81696791603268e-43,"PLPP5"
"B_Plasma_like__B_harmony_sample__4",1.65604917154532e-60,2.19569979056307,0.757,0.136,5.55405771152871e-56,"DERL3"
"B_Plasma_like__B_harmony_sample__4",8.7218882114343e-38,2.18936605839882,0.426,0.068,2.92514686835083e-33,"RRBP1"
"B_Plasma_like__B_harmony_sample__4",2.38417109185679e-35,2.18068897987073,0.252,0.025,7.99603300786932e-31,"SPAG4"
"B_Plasma_like__B_harmony_sample__4",1.31011075976092e-29,2.16397163447547,0.252,0.03,4.39384946608616e-25,"TXNDC11"
"B_Plasma_like__B_harmony_sample__4",4.37599807612913e-50,2.13950273808516,0.939,0.33,1.46762223477219e-45,"MZB1"
"B_Plasma_like__B_harmony_sample__4",1.30307443637195e-27,2.08642663956941,0.27,0.038,4.37025104470426e-23,"TRIB1"
"B_Plasma_like__B_harmony_sample__4",3.42452391656927e-17,2.08211842566507,0.217,0.04,1.148516831139e-12,"BCL2L11"
"B_Plasma_like__B_harmony_sample__4",9.21543932076857e-17,1.98715110529968,0.209,0.038,3.09067403939936e-12,"CD38"
"B_Plasma_like__B_harmony_sample__4",1.76321310337248e-47,1.93336747731522,0.661,0.129,5.91346410609064e-43,"FKBP11"
